"Node"                                               , "Type"    , "In_Degree", "Out_Degree", "Total_Degree", "Betweenness"         , "Closeness"         , "PageRank"          , "In_Cycle", "SCC_ID", "SCC_Size"
"Sleep_Apnea_Obstructive"                            , "regular" ,           3,            2,              5,   966.441774891775    , 0.000359582883854729, 0.0021280402800479  , TRUE      ,      815,         60
"Nerve_Degeneration"                                 , "regular" ,          16,            3,             19,   917.327472527473    , 0.000400641025641026, 0.00320147046256236 , FALSE     ,      814,          1
"Hypertrophy"                                        , "regular" ,          16,            3,             19,   847.988514263516    , 0.0003690036900369  , 0.00331389326970958 , TRUE      ,      815,         60
"Syndrome"                                           , "regular" ,          34,            7,             41,   697.271398716226    , 0.000487092060399416, 0.00992859631253213 , TRUE      ,      815,         60
"Diabetes"                                           , "regular" ,          11,           13,             24,   660.013555118999    , 0.000482858522452921, 0.00375867067309262 , TRUE      ,      815,         60
"Kidney_Diseases"                                    , "regular" ,           8,            6,             14,   595.254401154402    , 0.000400320256204964, 0.00283710476013172 , TRUE      ,      815,         60
"Diabetes_Mellitus_Non_Insulin_Dependent"            , "regular" ,           9,            5,             14,   587.265060781567    , 0.000455996352029184, 0.00359106937138209 , TRUE      ,      815,         60
"Hyperinsulinism"                                    , "regular" ,           5,            3,              8,   532.887892923286    , 0.00036036036036036 , 0.00120301542449986 , TRUE      ,      815,         60
"Atherosclerosis"                                    , "regular" ,           7,            6,             13,   515.826331618573    , 0.000442673749446658, 0.00464748225564872 , TRUE      ,      815,         60
"Endothelial_dysfunction"                            , "regular" ,          17,            4,             21,   477.383804885573    , 0.000424268137462877, 0.00536547704922066 , TRUE      ,      815,         60
"Cardiovascular_Diseases"                            , "regular" ,          12,            6,             18,   455.517846042845    , 0.000444444444444444, 0.00771134549886888 , TRUE      ,      815,         60
"Conn_Syndrome"                                      , "regular" ,           2,            2,              4,   289                 , 0.000353606789250354, 0.0012288559697721  , FALSE     ,      782,          1
"Toxic_effect"                                       , "regular" ,          10,            3,             13,   265.296825396825    , 0.000411861614497529, 0.00107275601912739 , FALSE     ,      797,          1
"Heart_failure"                                      , "regular" ,          40,            4,             44,   251.872405372405    , 0.000449034575662326, 0.0175549775866285  , FALSE     ,      888,          1
"Shock"                                              , "regular" ,           2,            2,              4,   213.219047619048    , 0.000411861614497529, 0.00146484512843486 , TRUE      ,      815,         60
"Infection"                                          , "regular" ,           5,            7,             12,   165.370670995671    , 0.000434027777777778, 0.00429024819847816 , TRUE      ,      815,         60
"Renal_Artery_Stenosis"                              , "regular" ,           1,            2,              3,   144                 , 0.000353356890459364, 0.000773040593055839, FALSE     ,      547,          1
"Hyperglycemia"                                      , "regular" ,           7,            6,             13,   136.768494340908    , 0.000421585160202361, 0.0010872438420298  , TRUE      ,      815,         60
"Injury"                                             , "regular" ,           7,            9,             16,   136.392748917749    , 0.000437445319335083, 0.000530341241308294, FALSE     ,      755,          1
"Arteriosclerosis"                                   , "regular" ,           2,            3,              5,    51.497557997558    , 0.00037037037037037 , 0.00135592222986557 , TRUE      ,      815,         60
"Stress"                                             , "regular" ,           6,            5,             11,    50.8035714285714   , 0.000371195248700817, 0.000581691637482069, FALSE     ,      562,          1
"Adverse_effects"                                    , "regular" ,           5,            2,              7,    50.3304112554113   , 0.000421052631578947, 0.00154117706889655 , TRUE      ,      815,         60
"Septicemia"                                         , "regular" ,           3,            5,              8,    49.2474958949097   , 0.00042863266180883 , 0.00239275955504094 , TRUE      ,      815,         60
"Hypertension_Portal"                                , "regular" ,           2,            1,              3,    37.1               , 0.00033003300330033 , 0.00342104979167627 , TRUE      ,      815,         60
"Malignant_Neoplasms"                                , "regular" ,           7,            3,             10,    25.1875291375291   , 0.000426439232409382, 0.00138978454732708 , TRUE      ,      804,          4
"Metabolic_Diseases"                                 , "regular" ,           5,            2,              7,    22.72605239588     , 0.000430292598967298, 0.00190523029743196 , TRUE      ,      815,         60
"Diabetes_Mellitus"                                  , "regular" ,           1,            6,              7,    11.11114996115     , 0.000419287211740042, 0.000438752769031692, FALSE     ,      627,          1
"Diabetes_Mellitus_Insulin_Dependent"                , "regular" ,           1,            1,              2,     8.29320124320124  , 0.000390625         , 0.000438752769031692, FALSE     ,      626,          1
"Myocardial_Infarction"                              , "regular" ,           4,            3,              7,     6.23492063492063  , 0.000423908435777872, 0.00179409974434717 , TRUE      ,      815,         60
"Parkinson_Disease"                                  , "regular" ,           9,            2,             11,     5.81783216783216  , 0.000450856627592426, 0.00503281180607143 , TRUE      ,      815,         60
"hypoglycemia"                                       , "regular" ,           5,            1,              6,     5.58993506493507  , 0.000375234521575985, 0.0016756643304104  , FALSE     ,      852,          1
"Lesion"                                             , "regular" ,           2,            3,              5,     4.8452380952381   , 0.000354609929078014, 0.000430365424817811, FALSE     ,      567,          1
"Neurodegenerative_Disorders"                        , "regular" ,           5,            2,              7,     3.64358974358974  , 0.000441111601235112, 0.00213688745746108 , TRUE      ,      815,         60
"Chronic_Obstructive_Airway_Disease"                 , "regular" ,           2,            2,              4,     3.49358974358974  , 0.000426075841499787, 0.0024088207859359  , TRUE      ,      815,         60
"Pancreatitis"                                       , "regular" ,           5,            2,              7,     3.44315684315684  , 0.000378787878787879, 0.000594345890077167, TRUE      ,      815,         60
"Non_alcoholic_fatty_liver"                          , "regular" ,           3,            1,              4,     3.20648649446603  , 0.000343878954607978, 0.000974684901840509, TRUE      ,      815,         60
"End_stage_renal_failure"                            , "regular" ,          12,            1,             13,     3                 , 0.000421052631578947, 0.0045579599080798  , FALSE     ,      894,          1
"Cardiac_Hypertrophy"                                , "regular" ,           7,            1,              8,     2.90384615384615  , 0.000365898280278083, 0.00154227319570777 , FALSE     ,      881,          1
"Rheumatoid_Arthritis"                               , "regular" ,           3,            2,              5,     2.72619047619048  , 0.000398724082934609, 0.00241721040811155 , TRUE      ,      815,         60
"Cerebral_hemisphere_hemorrhage"                     , "regular" ,           4,            1,              5,     2.16666666666667  , 0.000378357926598562, 0.00189315212932101 , FALSE     ,      854,          1
"Cardiomyopathies"                                   , "regular" ,           3,            2,              5,     2.08809523809524  , 0.000381970970206264, 0.000603228703543251, FALSE     ,      695,          1
"Kidney_Failure"                                     , "regular" ,           9,            1,             10,     2.02857142857143  , 0.000424088210347752, 0.00353528820765456 , FALSE     ,      893,          1
"Adrenal_adenoma"                                    , "regular" ,           1,            1,              2,     2                 , 0.000266808964781217, 0.000536253384372069, FALSE     ,      781,          1
"Autoimmune_Diseases"                                , "regular" ,           2,            2,              4,     1.5               , 0.000418760469011725, 0.00134840517562164 , TRUE      ,      815,         60
"Acute_myocardial_infarction"                        , "regular" ,           1,            2,              3,     1.37301587301587  , 0.000351000351000351, 0.000566544674045464, FALSE     ,      879,          1
"Myocardial_Ischemia"                                , "regular" ,           1,            2,              3,     1.37301587301587  , 0.000351000351000351, 0.000566544674045464, FALSE     ,      872,          1
"Diabetic_Nephropathy"                               , "regular" ,           1,            3,              4,     1.31666666666667  , 0.000310752019888129, 0.000438752769031692, FALSE     ,      625,          1
"cardiac_arrhythmia"                                 , "regular" ,           6,            1,              7,     0.907359307359307 , 0.000422119037568594, 0.00179801959359158 , FALSE     ,      861,          1
"Symptoms"                                           , "regular" ,           5,            3,              8,     0.831565656565657 , 0.000437062937062937, 0.00285312627565401 , TRUE      ,      815,         60
"Polycystic_Kidney_Autosomal_Dominant"               , "regular" ,           1,            3,              4,     0.766666666666667 , 0.000329489291598023, 0.000420490749015559, FALSE     ,      309,          1
"Infarction"                                         , "regular" ,           2,            3,              5,     0.736111111111111 , 0.000411522633744856, 0.00164026730231712 , TRUE      ,      815,         60
"Rare_Diseases"                                      , "regular" ,           1,            2,              3,     0.425             , 0.000377643504531722, 0.000420490749015559, FALSE     ,      303,          1
"Malnutrition"                                       , "regular" ,           2,            3,              5,     0.34965034965035  , 0.000413907284768212, 0.0014698456036493  , TRUE      ,      815,         60
"Pulmonary_Edema"                                    , "regular" ,           1,            1,              2,     0.333333333333333 , 0.000338409475465313, 0.000477056582201126, FALSE     ,      584,          1
"Heart_Diseases"                                     , "regular" ,           1,            2,              3,     0.192857142857143 , 0.000376222723852521, 0.000420490749015559, FALSE     ,      490,          1
"Aortic_Aneurysm_Abdominal"                          , "regular" ,           1,            1,              2,     0.166666666666667 , 0.000345184673800483, 0.000434773152079024, FALSE     ,      761,          1
"Congenital_Abnormality"                             , "regular" ,           3,            2,              5,     0.166666666666667 , 0.000400320256204964, 0.000445164625360547, FALSE     ,      665,          1
"Epilepsy"                                           , "regular" ,           4,            1,              5,     0.15              , 0.000429184549356223, 0.00218013208212876 , FALSE     ,      885,          1
"Cardiomyopathy_Dilated"                             , "regular" ,           1,            1,              2,     0.142857142857143 , 0.000341530054644809, 0.000420490749015559, FALSE     ,      693,          1
"Hyperhomocysteinemia"                               , "regular" ,           1,            1,              2,     0.142857142857143 , 0.00030826140567201 , 0.000428007803259488, FALSE     ,      617,          1
"Hypertrophic_Cardiomyopathy"                        , "regular" ,           1,            1,              2,     0.142857142857143 , 0.000341530054644809, 0.000420490749015559, FALSE     ,      468,          1
"Necrosis"                                           , "regular" ,           3,            1,              4,     0.119480519480519 , 0.000358551452133381, 0.000611469956898423, FALSE     ,      860,          1
"Dyslipidemias"                                      , "regular" ,           2,            1,              3,     0.1               , 0.000335232986925914, 0.000647274232770147, TRUE      ,      815,         60
"Seizures"                                           , "regular" ,           4,            1,              5,     0.0954545454545455, 0.000434782608695652, 0.00148238393128208 , FALSE     ,      820,          1
"Liver_diseases"                                     , "regular" ,           2,            2,              4,     0.0909090909090909, 0.000417362270450751, 0.00146759048737612 , TRUE      ,      815,         60
"hypothermia_natural"                                , "regular" ,           1,            1,              2,     0.0909090909090909, 0.000348796651552145, 0.000425752686986309, FALSE     ,      559,          1
"Kidney_Failure_Acute"                               , "regular" ,           6,            1,              7,     0.074025974025974 , 0.000425170068027211, 0.0022006356565315  , FALSE     ,      892,          1
"Hypersensitivity"                                   , "regular" ,           3,            2,              5,     0.074025974025974 , 0.000419463087248322, 0.000443062709921144, FALSE     ,      469,          1
"Amyotrophic_Lateral_Sclerosis"                      , "regular" ,           2,            2,              4,     0.05              , 0.000426439232409382, 0.000435289949558294, FALSE     ,      764,          1
"nervous_system_disorder"                            , "regular" ,           2,            1,              3,     0.05              , 0.000380372765310004, 0.00102879983303206 , FALSE     ,      845,          1
"Hereditary_Diseases"                                , "regular" ,           2,            2,              4,     0.05              , 0.000426439232409382, 0.000435289949558294, FALSE     ,      517,          1
"Spinal_Muscular_Atrophy"                            , "regular" ,           1,            1,              2,     0.05              , 0.000364963503649635, 0.000420490749015559, FALSE     ,      290,          1
"Adverse_event"                                      , "regular" ,           1,            1,              2,     0.0454545454545455, 0.000356125356125356, 0.000422472517861685, FALSE     ,      778,          1
"Anaphylaxis"                                        , "regular" ,           1,            1,              2,     0.0454545454545455, 0.000356125356125356, 0.000422472517861685, FALSE     ,      763,          1
"Diarrhea"                                           , "regular" ,           2,            1,              3,     0.0454545454545455, 0.000414250207125104, 0.00146431031825211 , FALSE     ,      837,          1
"Hemorrhage"                                         , "regular" ,           1,            2,              3,     0.0454545454545455, 0.000362976406533575, 0.000422472517861685, FALSE     ,      486,          1
"Toxic_Epidermal_Necrolysis"                         , "regular" ,           1,            1,              2,     0.0454545454545455, 0.000356125356125356, 0.000422472517861685, FALSE     ,      208,          1
"Anemia"                                             , "regular" ,           4,            1,              5,     0.0285714285714286, 0.000424448217317487, 0.00339319415408218 , FALSE     ,      896,          1
"Disability_NOS"                                     , "regular" ,           4,            1,              5,     0.0285714285714286, 0.0004149377593361  , 0.00324549087241253 , FALSE     ,      887,          1
"Degenerative_abnormality"                           , "regular" ,           3,            2,              5,     0.0285714285714286, 0.000413736036408771, 0.00164541485033198 , TRUE      ,      815,         60
"Inflammatory_Response"                              , "regular" ,           4,            2,              6,     0.0285714285714286, 0.000415627597672485, 0.00186468127984264 , TRUE      ,      815,         60
"Pneumonia"                                          , "regular" ,           2,            2,              4,     0.0285714285714286, 0.000411522633744856, 0.00146484512843486 , TRUE      ,      815,         60
"Thrombosis"                                         , "regular" ,           2,            3,              5,     0.0285714285714286, 0.000416146483562214, 0.00146484512843486 , TRUE      ,      815,         60
"Disease_Progression"                                , "regular" ,           1,            2,              3,     0.0285714285714286, 0.000411522633744856, 0.000423007328045048, FALSE     ,      606,          1
"Extravasation"                                      , "regular" ,           2,            1,              3,     0.0285714285714286, 0.000346140533056421, 0.000462471862825676, FALSE     ,      552,          1
"1_Methyl_4_phenyl_1_2_3_6_tetrahydropyridine"       , "regular" ,           0,            1,              1,     0                 , 0.000289519397799653, 0.000417859780030183, FALSE     ,      813,          1
"2019_novel_coronavirus"                             , "regular" ,           0,            4,              4,     0                 , 0.00040371417036738 , 0.000417859780030183, FALSE     ,      812,          1
"2_2_azobis_2_amidinopropane"                        , "regular" ,           0,            1,              1,     0                 , 0.000310269934843314, 0.000417859780030183, FALSE     ,      808,          1
"3MC"                                                , "regular" ,           0,            1,              1,     0                 , 0.000299490865528601, 0.000417859780030183, FALSE     ,      803,          1
"9_10_Dimethyl_1_2_benzanthracene"                   , "regular" ,           0,            1,              1,     0                 , 0.000299490865528601, 0.000417859780030183, FALSE     ,      802,          1
"APP_gene"                                           , "regular" ,           0,           11,             11,     0                 , 0.000383288616328095, 0.000417859780030183, FALSE     ,      795,          1
"Apoptosis"                                          , "regular" ,          11,            0,             11,     0                 , 0.000346981263011797, 0.000724587947484454, FALSE     ,      801,          1
"Cell_Death"                                         , "regular" ,           8,            0,              8,     0                 , 0.000341413451689997, 0.000635955372805433, FALSE     ,      800,          1
"Cessation_of_life"                                  , "regular" ,         191,            0,            191,     0                 , 0.000499251123315027, 0.111024791971302   , FALSE     ,      898,          1
"Impaired_cognition"                                 , "regular" ,           2,            0,              2,     0                 , 0.000283045570336824, 0.000471041933852207, FALSE     ,      799,          1
"Memory_impairment"                                  , "regular" ,           3,            0,              3,     0                 , 0.000319488817891374, 0.000478934840808332, FALSE     ,      798,          1
"cytotoxicity"                                       , "regular" ,           5,            0,              5,     0                 , 0.000336247478143914, 0.000539341356087046, FALSE     ,      796,          1
"APP_protein_human"                                  , "regular" ,           0,            1,              1,     0                 , 0.000318572793883402, 0.000417859780030183, FALSE     ,      794,          1
"Accumulation"                                       , "regular" ,           0,            1,              1,     0                 , 0.000327868852459016, 0.000417859780030183, FALSE     ,      793,          1
"Acetate"                                            , "regular" ,           0,            1,              1,     0                 , 0.000352858151023289, 0.000417859780030183, FALSE     ,      792,          1
"Acids"                                              , "regular" ,           0,            1,              1,     0                 , 0.000289351851851852, 0.000417859780030183, FALSE     ,      791,          1
"Acquired_Immunodeficiency_Syndrome"                 , "regular" ,           0,            2,              2,     0                 , 0.00040650406504065 , 0.000417859780030183, FALSE     ,      790,          1
"Acute_coronary_syndrome"                            , "regular" ,           0,            1,              1,     0                 , 0.000337723741979061, 0.000417859780030183, FALSE     ,      789,          1
"Acute_respiratory_infection_NOS"                    , "regular" ,           0,            1,              1,     0                 , 0.000337723741979061, 0.000417859780030183, FALSE     ,      788,          1
"Adenine"                                            , "regular" ,           0,            1,              1,     0                 , 0.000300661455201443, 0.000417859780030183, FALSE     ,      787,          1
"Adenoviruses"                                       , "regular" ,           0,            1,              1,     0                 , 0.000388198757763975, 0.000417859780030183, FALSE     ,      786,          1
"Adhesions"                                          , "regular" ,           1,            2,              3,     0                 , 0.000336473755047106, 0.000423007328045048, FALSE     ,      785,          1
"Adrenal_Cortex_Hormones"                            , "regular" ,           0,            1,              1,     0                 , 0.000314366551398931, 0.000417859780030183, FALSE     ,      784,          1
"Adriamycin"                                         , "regular" ,           0,            1,              1,     0                 , 0.000289351851851852, 0.000417859780030183, FALSE     ,      780,          1
"Advance"                                            , "regular" ,           0,            1,              1,     0                 , 0.000388198757763975, 0.000417859780030183, FALSE     ,      779,          1
"African_Swine_Fever_Virus"                          , "regular" ,           0,            1,              1,     0                 , 0.000388198757763975, 0.000417859780030183, FALSE     ,      777,          1
"Agent"                                              , "regular" ,           0,            5,              5,     0                 , 0.000408663669799755, 0.000417859780030183, FALSE     ,      776,          1
"Air_Pollution"                                      , "regular" ,           0,            1,              1,     0                 , 0.000388198757763975, 0.000417859780030183, FALSE     ,      775,          1
"Airway_Obstruction"                                 , "regular" ,           0,            1,              1,     0                 , 0.000337723741979061, 0.000417859780030183, FALSE     ,      774,          1
"Aldosterone"                                        , "regular" ,           0,            3,              3,     0                 , 0.000357653791130186, 0.000417859780030183, FALSE     ,      773,          1
"Allergens"                                          , "regular" ,           0,            2,              2,     0                 , 0.000398565165404544, 0.000417859780030183, FALSE     ,      772,          1
"Alphavirus"                                         , "regular" ,           0,            1,              1,     0                 , 0.000388198757763975, 0.000417859780030183, FALSE     ,      771,          1
"Alternaria_alternata"                               , "regular" ,           0,            1,              1,     0                 , 0.000388198757763975, 0.000417859780030183, FALSE     ,      770,          1
"Aluminum"                                           , "regular" ,           0,            3,              3,     0                 , 0.000342231348391513, 0.000417859780030183, FALSE     ,      769,          1
"Amyloid"                                            , "regular" ,           0,            8,              8,     0                 , 0.000414421881475342, 0.000417859780030183, FALSE     ,      768,          1
"Amyloid_beta_Peptides"                              , "regular" ,           0,            2,              2,     0                 , 0.000327439423706614, 0.000417859780030183, FALSE     ,      767,          1
"Amyloid_beta_Protein_Precursor"                     , "regular" ,           0,            1,              1,     0                 , 0.000318572793883402, 0.000417859780030183, FALSE     ,      766,          1
"Amyloidosis"                                        , "regular" ,           0,            1,              1,     0                 , 0.000313971742543171, 0.000417859780030183, FALSE     ,      765,          1
"Aneurysm_Dissecting"                                , "regular" ,           0,            1,              1,     0                 , 0.000307408545957578, 0.000417859780030183, FALSE     ,      762,          1
"Angiotensin_II"                                     , "regular" ,           0,           21,             21,     0                 , 0.000387897595034911, 0.000417859780030183, FALSE     ,      751,          1
"Cell_Proliferation"                                 , "regular" ,           1,            0,              1,     0                 , 0.000282805429864253, 0.000434773152079024, FALSE     ,      760,          1
"Contraction"                                        , "regular" ,           8,            0,              8,     0                 , 0.000347222222222222, 0.000791821343994921, FALSE     ,      759,          1
"Down_Regulation"                                    , "regular" ,           1,            0,              1,     0                 , 0.000282805429864253, 0.000434773152079024, FALSE     ,      758,          1
"Exocytosis"                                         , "regular" ,           1,            0,              1,     0                 , 0.000282805429864253, 0.000434773152079024, FALSE     ,      757,          1
"Growth"                                             , "regular" ,           7,            0,              7,     0                 , 0.000401123144805455, 0.00292200070630943 , FALSE     ,      878,          1
"Hypertensive"                                       , "regular" ,           2,            0,              2,     0                 , 0.000283045570336824, 0.000523568355335438, FALSE     ,      756,          1
"Up_Regulation_Physiology"                           , "regular" ,           1,            0,              1,     0                 , 0.000282805429864253, 0.000434773152079024, FALSE     ,      754,          1
"Water_consumption"                                  , "regular" ,           1,            0,              1,     0                 , 0.000282805429864253, 0.000434773152079024, FALSE     ,      753,          1
"cardiac_muscle_cell_hypertrophy"                    , "regular" ,           1,            0,              1,     0                 , 0.000282805429864253, 0.000434773152079024, FALSE     ,      752,          1
"Anti_Inflammatory_Agents_Non_Steroidal"             , "regular" ,           0,            1,              1,     0                 , 0.000314366551398931, 0.000417859780030183, FALSE     ,      750,          1
"Antibiotics"                                        , "regular" ,           0,            1,              1,     0                 , 0.000388198757763975, 0.000417859780030183, FALSE     ,      749,          1
"Antibodies"                                         , "regular" ,           0,            3,              3,     0                 , 0.000417362270450751, 0.000417859780030183, FALSE     ,      748,          1
"Antigen_Antibody_Complex"                           , "regular" ,           0,            1,              1,     0                 , 0.000327868852459016, 0.000417859780030183, FALSE     ,      747,          1
"Antigens"                                           , "regular" ,           0,            2,              2,     0                 , 0.000398565165404544, 0.000417859780030183, FALSE     ,      746,          1
"Antioxidants"                                       , "regular" ,           0,            2,              2,     0                 , 0.000398724082934609, 0.000417859780030183, FALSE     ,      745,          1
"Aortic_Valve_Insufficiency"                         , "regular" ,           0,            1,              1,     0                 , 0.000313971742543171, 0.000417859780030183, FALSE     ,      744,          1
"Aortic_Valve_Stenosis"                              , "regular" ,           0,            3,              3,     0                 , 0.000315159155373464, 0.000417859780030183, FALSE     ,      743,          1
"Hypertrophy_Left_Ventricular"                       , "regular" ,           4,            0,              4,     0                 , 0.000353481795687522, 0.00143141707238765 , FALSE     ,      855,          1
"Aortic_coarctation"                                 , "regular" ,           0,            1,              1,     0                 , 0.000352858151023289, 0.000417859780030183, FALSE     ,      742,          1
"Apolipoprotein_E_APOE"                              , "regular" ,           0,            1,              1,     0                 , 0.000318572793883402, 0.000417859780030183, FALSE     ,      741,          1
"Arboviruses"                                        , "regular" ,           0,            1,              1,     0                 , 0.000388198757763975, 0.000417859780030183, FALSE     ,      740,          1
"Arsenic"                                            , "regular" ,           0,            2,              2,     0                 , 0.000398724082934609, 0.000417859780030183, FALSE     ,      739,          1
"Asbestos"                                           , "regular" ,           0,            2,              2,     0                 , 0.000393855848759354, 0.000417859780030183, FALSE     ,      738,          1
"Aspergillus"                                        , "regular" ,           0,            1,              1,     0                 , 0.000388198757763975, 0.000417859780030183, FALSE     ,      737,          1
"Aspergillus_fumigatus"                              , "regular" ,           0,            1,              1,     0                 , 0.000388198757763975, 0.000417859780030183, FALSE     ,      736,          1
"Asphyxia"                                           , "regular" ,           0,            1,              1,     0                 , 0.000337723741979061, 0.000417859780030183, FALSE     ,      735,          1
"Aspiration_Pneumonia"                               , "regular" ,           0,            1,              1,     0                 , 0.000337723741979061, 0.000417859780030183, FALSE     ,      734,          1
"Asthma"                                             , "regular" ,           1,            3,              4,     0                 , 0.000417362270450751, 0.00134577420663626 , TRUE      ,      815,         60
"Asymptomatic"                                       , "regular" ,           0,            1,              1,     0                 , 0.000314366551398931, 0.000417859780030183, FALSE     ,      733,          1
"Atrial_Fibrillation"                                , "regular" ,           0,            2,              2,     0                 , 0.000319386777387416, 0.000417859780030183, FALSE     ,      732,          1
"Autoantibodies"                                     , "regular" ,           0,            1,              1,     0                 , 0.000388198757763975, 0.000417859780030183, FALSE     ,      731,          1
"Autoantigens"                                       , "regular" ,           0,            1,              1,     0                 , 0.000388198757763975, 0.000417859780030183, FALSE     ,      730,          1
"Autoimmune"                                         , "regular" ,           1,            1,              2,     0                 , 0.000388198757763975, 0.00145969758042    , TRUE      ,      815,         60
"Autoimmunity"                                       , "regular" ,           0,            1,              1,     0                 , 0.000388198757763975, 0.000417859780030183, FALSE     ,      729,          1
"Azoxymethane"                                       , "regular" ,           0,            1,              1,     0                 , 0.000299490865528601, 0.000417859780030183, FALSE     ,      728,          1
"BARRIER"                                            , "regular" ,           0,            1,              1,     0                 , 0.000327868852459016, 0.000417859780030183, FALSE     ,      727,          1
"BK_Virus"                                           , "regular" ,           0,            1,              1,     0                 , 0.000289351851851852, 0.000417859780030183, FALSE     ,      726,          1
"Bacillus_anthracis"                                 , "regular" ,           0,            1,              1,     0                 , 0.000388198757763975, 0.000417859780030183, FALSE     ,      725,          1
"Bacteremia"                                         , "regular" ,           0,            1,              1,     0                 , 0.000337723741979061, 0.000417859780030183, FALSE     ,      724,          1
"Bacteria"                                           , "regular" ,           0,            4,              4,     0                 , 0.000421940928270042, 0.000417859780030183, FALSE     ,      723,          1
"Bacterial_Infections"                               , "regular" ,           0,            4,              4,     0                 , 0.000421940928270042, 0.000417859780030183, FALSE     ,      722,          1
"Banding_procedure"                                  , "regular" ,           0,            3,              3,     0                 , 0.000273000273000273, 0.000417859780030183, FALSE     ,      721,          1
"Begomovirus"                                        , "regular" ,           0,            1,              1,     0                 , 0.000388198757763975, 0.000417859780030183, FALSE     ,      720,          1
"Biliary_calculi"                                    , "regular" ,           0,            1,              1,     0                 , 0.000311429461227032, 0.000417859780030183, FALSE     ,      719,          1
"Bleomycin"                                          , "regular" ,           0,            2,              2,     0                 , 0.000335345405767941, 0.000417859780030183, FALSE     ,      718,          1
"Blood_Coagulation_Disorders"                        , "regular" ,           0,            1,              1,     0                 , 0.000337723741979061, 0.000417859780030183, FALSE     ,      717,          1
"Bluetongue_virus"                                   , "regular" ,           0,            1,              1,     0                 , 0.000388198757763975, 0.000417859780030183, FALSE     ,      716,          1
"Borrelia_burgdorferi"                               , "regular" ,           0,            1,              1,     0                 , 0.000388198757763975, 0.000417859780030183, FALSE     ,      715,          1
"Botrytis_cinerea"                                   , "regular" ,           0,            1,              1,     0                 , 0.000388198757763975, 0.000417859780030183, FALSE     ,      714,          1
"Brain_Injuries"                                     , "regular" ,           1,            1,              2,     0                 , 0.000393236335037357, 0.000425752686986309, FALSE     ,      713,          1
"Bronchopneumonia"                                   , "regular" ,           0,            1,              1,     0                 , 0.000337723741979061, 0.000417859780030183, FALSE     ,      712,          1
"Bupivacaine"                                        , "regular" ,           0,            1,              1,     0                 , 0.000311429461227032, 0.000417859780030183, FALSE     ,      711,          1
"Burkholderia_pseudomallei"                          , "regular" ,           0,            1,              1,     0                 , 0.000388198757763975, 0.000417859780030183, FALSE     ,      710,          1
"CD69_protein_human_CD69"                            , "regular" ,           0,            1,              1,     0                 , 0.000337723741979061, 0.000417859780030183, FALSE     ,      709,          1
"COLLAGENASE"                                        , "regular" ,           0,            1,              1,     0                 , 0.000277700638711469, 0.000417859780030183, FALSE     ,      708,          1
"COVID_19"                                           , "regular" ,           1,            5,              6,     0                 , 0.00042247570764681 , 0.00145969758042    , TRUE      ,      815,         60
