"Node","SCC_ID","SCC_Size"
"Stimulus",59,1
"Steroids",60,1
"Stenosis_unspecified",61,1
"Stenosis",62,1
"Sodium_Chloride_Dietary",63,1
"Sodium_Chloride",64,1
"Sodium",65,1
"Sleep_Apnea_Syndromes",66,1
"Sleep_Apnea_Obstructive",67,1
"Single_Nucleotide_Polymorphism",68,1
"Serotonin",69,1
"Sensory_denervation_disorder",70,1
"Salts",71,1
"Saline",72,1
"SUCLA2_gene_SUCLA2",73,1
"Renin_REN",74,1
"Renin",75,1
"Renal_vascular_disorders_NOS",76,1
"Renal_ischaemia",77,1
"Renal_infarction",78,1
"Renal_artery_occlusion",79,1
"Renal_Artery_Stenosis",80,1
"Recombinant_Erythropoietin",81,1
"Reactive_Oxygen_Species",82,1
"Rare_Diseases",83,1
"Proteins",84,1
"Prostaglandins",85,1
"Process",86,1
"Prions",87,1
"Pressors",88,1
"Potassium",89,1
"Polymorphism_Genetic",90,1
"Players",91,1
"Plasma",92,1
"Pheochromocytoma",93,1
"Phenylephrine",94,1
"Pharmacotherapy",95,1
"Pharmaceutical_Preparations",96,1
"Perinephritis",97,1
"Peptidyl_Dipeptidase_A",98,1
"Peptides",99,1
"Pathologic_Processes",100,1
"Paraganglioma",101,1
"PSEN1",102,1
"PS2_protein_alzheimer_associated_PSEN2",103,1
"Oxidative_Stress",104,1
"Oxidation",105,1
"Overweight",106,1
"Ouabain",107,1
"Operative_Surgical_Procedures",108,1
"Okadaic_Acid",109,1
"Obstruction",110,1
"Norepinephrine",111,1
"Noise",112,1
"Nitroarginine",113,1
"Nitric_Oxide_Synthase",114,1
"Nitric_Oxide",115,1
"Nicotinic_Receptors",116,1
"Nicotine",117,1
"Neurotoxins",118,1
"Nerve_Degeneration",119,1
"Nephrectomy",120,1
"Neoplasm_Metastasis",121,1
"Neoplasm",122,1
"Na_K_Exchanging_ATPase",123,1
"NOS3_protein_human_NOS3",124,1
"NG_Nitroarginine_Methyl_Ester",125,1
"Mutation",126,1
"Molecule",127,1
"Mineralocorticoids",128,1
"Mineralocorticoid_Receptor",129,1
"MicroRNAs",130,1
"Metals",131,1
"Metabolic_syndrome",132,1
"Mental_deterioration",133,1
"Memory_impairment",134,1
"Malnutrition",135,1
"Magnesium",136,1
"MAPT_protein_human_MAPT",137,1
"MAPT",138,1
"Liquid_substance",139,1
"Lipopolysaccharides",140,1
"Lipids",141,1
"Ligation",142,1
"Licorice",143,1
"Leptin_LEP",144,1
"Leptin",145,1
"Kidney_Transplantation",146,1
"Juxtaglomerular_tumor",147,1
"Iron",148,1
"Ions",149,1
"Intubation_Intratracheal",150,1
"Intestinal_Microbiome",151,1
"Insulin",152,1
"Injury",153,1
"Injection_procedure",154,1
"Injection",155,1
"Infusion_procedures",156,1
"Inflammatory_Response",157,1
"Inflammasomes",158,1
"Impaired_cognition",159,1
"Immunosuppressive_Agents",160,1
"Immobilization",161,1
"IMPACT_gene",162,1
"Hypoplasia",163,1
"Hyperuricemia",164,1
"Hypertension_Renovascular",165,1
"Hyperplasia",166,1
"Hypernatremia",167,1
"Hyperinsulinism",168,1
"Hyperglycemia",169,1
"Hypercalcemia",170,1
"Hyperaldosteronism",171,1
"Hydronephrosis",172,1
"Hydrocortisone",173,1
"Hormones",174,1
"Herpesvirus_1_Human",175,1
"Glycyrrhizic_Acid",176,1
"Glycosylation_End_Products_Advanced",177,1
"Glycogen_Synthase_Kinase_3",178,1
"Glucocorticoids",179,1
"Glucocorticoid_remediable_aldosteronism",180,1
"Genes",181,1
"Gene_Mutation",182,1
"Free_Radicals",183,1
"Fluid_overload",184,1
"Fibromuscular_Dysplasia",185,1
"FRAGMENTS",186,1
"Excision",187,1
"Ethanol",188,1
"Estrogens",189,1
"Erythropoietin_EPO",190,1
"Erythropoietin",191,1
"Epinephrine",192,1
"Enzymes",193,1
"Endothelin_1",194,1
"Endothelin",195,1
"Endopeptidases",196,1
"Endocrine_System_Diseases",197,1
"Emotional_Stress",198,1
"Embolism",199,1
"ERCC8_CSH1_HSPA9",200,1
"Drinking_Water",201,1
"Down_Syndrome",202,1
"Dopamine_Receptor",203,1
"Dopamine",204,1
"Diet_Protein_Restricted",205,1
"Diet_High_Fat",206,1
"Diet",207,1
"Dexamethasone",208,1
"Deterioration",209,1
"Deoxycorticosterone",210,1
"Denervation",211,1
"Dementia",212,1
"DOCA",213,1
"DNA_Mitochondrial",214,1
"Cyclosporine",215,1
"Cushing_Syndrome",216,1
"Corticotropin_POMC",217,1
"Corticotropin",218,1
"Corticosterone",219,1
"Copper",220,1
"Contraceptives_Oral",221,1
"Constriction_procedure",222,1
"Conn_Syndrome",223,1
"Congenital_Abnormality",224,1
"Compression_procedure",225,1
"Cocaine",226,1
"Closure_by_clamp",227,1
"Clipping",228,1
"Clip",229,1
"Chymosin_REN",230,1
"Chronic_inflammation",231,1
"Cholesterol",232,1
"Cerebrospinal_Fluid",233,1
"Cerebral_Amyloid_Angiopathy",234,1
"Catecholamines",235,1
"Candidate_Disease_Gene",236,1
"Calcium",237,1
"Calcineurin_inhibitor",238,1
"Cadmium",239,1
"COVID_19",240,1
"Brain_Injuries",241,1
"Blood_Pressure_Monitoring_Ambulatory",242,1
"Bilateral_renal_artery_stenosis",243,1
"Banding_procedure",244,1
"Autonomic_Dysreflexia",245,1
"Atherosclerotic_renal_artery_stenosis",246,1
"Argipressin_AVP",247,1
"Argipressin",248,1
"Arginine",249,1
"Apolipoprotein_E_APOE",250,1
"Apolipoprotein_E4",251,1
"Aortic_coarctation",252,1
"Antioxidants",253,1
"Antihypertensive_Agents",254,1
"Angiotensins",255,1
"Angiotensin_II_ANG",256,1
"Angiogenesis_Inhibitors",257,1
"Androgens",258,1
"Amyloidosis",259,1
"Amyloid_beta_Protein_Precursor",260,1
"Amyloid_beta_Peptides",261,1
"Amyloid_beta",262,1
"Amyloid_Fibrils",263,1
"Amyloid",264,1
"Aldosterone",265,1
"Agent",266,1
"Adrenergic_Receptor",267,1
"Adrenal_Gland_Neoplasms",268,1
"Adrenal_Cortex_Hormones",269,1
"Administration_Oral",270,1
"Acetylcholinesterase",271,1
"Acetate",272,1
"ATM_gene_ATM",273,1
"APP_protein_human",274,1
"APP_gene",275,1
"20_hydroxy_5_8_11_14_eicosatetraenoic_acid",276,1
"end_organ_damage",278,1
"cardiac_arrhythmia",279,1
"Ventricular_hypertrophy",280,1
"Ventricular_Dysfunction_Left",281,1
"Spastic_syndrome",282,1
"Purpura_Thrombotic_Thrombocytopenic",283,1
"Pulmonary_Edema",284,1
"Proteinuria",285,1
"Premature_Birth",286,1
"Pregnancy",287,1
"Posterior_reversible_encephalopathy_syndrome",288,1
"Pathological_Dilatation",289,1
"Nephrosclerosis",290,1
"Myocardial_fibrosis",291,1
"Myocardial_dysfunction",292,1
"Myocardial_Ischemia",293,1
"Myocardial_Infarction",294,1
"Lack_of_sensation",295,1
"Labor_Childbirth",296,1
"Kidney_Failure_Acute",297,1
"Ischemic_stroke",298,1
"Intracranial_Hemorrhages",299,1
"Infarction",300,1
"Hypertrophy_Left_Ventricular",301,1
"Hypertrophic_Cardiomyopathy",302,1
"Hypertensive_heart_disease_NOS",303,1
"Hypertension_Pulmonary",304,1
"Hospitalization",305,1
"Hospital_admission",306,1
"Heart_Diseases",307,1
"Headache",308,1
"Growth",309,1
"Glomerulosclerosis",310,1
"Extravasation",311,1
"Erectile_dysfunction",312,1
"End_stage_renal_failure",313,1
"Encephalopathies",314,1
"Edema",315,1
"Dissection_of_aorta",316,1
"Diastolic_dysfunction",317,1
"Coronary_heart_disease",318,1
"Coronary_Arteriosclerosis",319,1
"Congestive_heart_failure",320,1
"Chronic_heart_failure",321,1
"Cerebrovascular_Disorders",322,1
"Cerebral_hemisphere_hemorrhage",323,1
"Cerebral_Hemorrhage",324,1
"Cerebral_Edema",325,1
"Cardiovascular_morbidity",326,1
"Cardiomyopathies",327,1
"Cardiac_complication",328,1
"Cardiac_Hypertrophy",329,1
"Brain_hemorrhage",330,1
"Brain_Edema",331,1
"Blood_Pressure",332,1
"Atrial_Fibrillation",333,1
"Arteriosclerosis",334,1
"Abdominal_compartment_syndrome",335,1
"Senile_dementia",336,1
"Senile_Plaques",337,1
"Memory_Loss",338,1
"Lewy_Body_Disease",339,1
"Evaluation_procedure",340,1
"Evaluation",341,1
"Disability_NOS",342,1
"Diagnosis",343,1
"Dementia_Vascular",344,1
"Cessation_of_life",345,1
"Aging",346,1
